ensembl_transcript_id	refseq_id
ENST00000206249	NM_001122741
ENST00000554924	NM_001272007
ENST00000377795	NM_001025158
ENST00000286186	NM_032977
ENST00000450808	NM_001136140
ENST00000427531	NM_001328100
ENST00000353334	NM_004355
ENST00000440973	NM_001122742
ENST00000443427	NM_001122740
ENST00000263967	NM_006218
ENST00000272879	NM_032974
ENST00000374650	NM_001306083
ENST00000009530	NM_001025159
ENST00000346817	NM_001230
ENST00000433037	NM_019105
ENST00000313728	NM_001206524
ENST00000448480	NM_001206542
ENST00000458420	NM_022131
ENST00000400412	NM_001105564
ENST00000400412	NM_001105563
ENST00000376979	NM_080610
ENST00000360132	NM_032976
ENST00000485523	NM_171829
ENST00000292614	NM_006234
ENST00000497599	NM_001163677
ENST00000383527	NM_019052
ENST00000335071	NM_012186
ENST00000392685	NM_171830
ENST00000296051	NM_032383
ENST00000314235	NM_014407
ENST00000334793	NM_004474
ENST00000349697	NM_171828
ENST00000301008	NM_001271604
ENST00000301008	NM_001271605
ENST00000458535	NM_001320308
ENST00000307526	NM_178868
ENST00000460120	NM_001308258
ENST00000284262	NM_020655
ENST00000330062	NM_002168
ENST00000322723	NM_005381
ENST00000019103	NM_002980
ENST00000540499	NM_001289910
ENST00000540499	NM_001290114
ENST00000286349	NM_152616
ENST00000368913	NM_001178061
ENST00000368912	NM_001178062
ENST00000292616	NM_152892
ENST00000292616	NM_001317721
ENST00000368914	NM_030913
ENST00000380069	NM_001077594
ENST00000416548	NM_004761
ENST00000416548	NM_001243738
ENST00000599470	NM_001014834
ENST00000606738	NM_001194986
ENST00000388738	NM_015312
ENST00000206542	NM_017807
ENST00000280527	NM_016441
ENST00000267549	NM_003608
ENST00000358301	NM_005884
ENST00000358301	NM_001014832
ENST00000260283	NM_020809
ENST00000441669	NM_001312692
ENST00000263549	NM_022750
ENST00000593690	NM_001014831
ENST00000376971	NM_001008693
ENST00000599386	NM_001014835
ENST00000403729	NM_058172
ENST00000446529	NM_021160
ENST00000432391	NM_001185181
ENST00000548592	NM_001177515
ENST00000524756	NM_001258415
ENST00000404191	NM_001286780
ENST00000404191	NM_001286781
ENST00000547641	NM_001265595
ENST00000547641	NM_014260
ENST00000547641	NM_001265596
ENST00000528829	NM_001258417
ENST00000307333	NM_001145794
ENST00000533353	NM_001258416
ENST00000527598	NM_001258418
ENST00000610440	NM_007144
ENST00000332810	NM_022767
ENST00000620783	NM_001136498
ENST00000439858	NM_144626
ENST00000426859	NM_001278674
ENST00000432792	NM_001320244
ENST00000311967	NM_001293163
ENST00000393230	NM_001040110
ENST00000264613	NM_000096
ENST00000393232	NM_001293164
ENST00000393232	NM_005011
ENST00000368892	NM_005997
ENST00000353170	NM_001184854
ENST00000354473	NM_001271087
ENST00000347925	NM_001184856
ENST00000640458	NM_001271088
ENST00000316891	NM_017646
ENST00000398399	NM_001320494
ENST00000398399	NM_016206
ENST00000270583	NM_001351937
ENST00000270583	NM_017566
ENST00000368910	NM_024575
ENST00000372818	NM_001312691
ENST00000383698	NM_001320493
ENST00000512524	NM_001190478
ENST00000562155	NM_001351938
ENST00000368908	NM_212551
ENST00000379245	NM_001042548
ENST00000440902	NM_001136543
ENST00000326258	NM_001005280
ENST00000343870	NM_001005490
ENST00000405912	NM_005102
ENST00000260505	NM_001350215
ENST00000260505	NM_001350214
ENST00000260505	NM_024686
ENST00000381947	NM_001320746
ENST00000381947	NM_001040192
ENST00000314399	NM_017833
ENST00000358433	NM_001005493
ENST00000388922	NM_000020
ENST00000388922	NM_001077401
ENST00000334983	NM_138410
ENST00000528956	NM_152498
ENST00000528956	NM_001167965
ENST00000379668	NM_001005182
ENST00000295314	NM_013353
ENST00000349718	NM_181472
ENST00000610710	NM_001195831
ENST00000366898	NM_004562
ENST00000366897	NM_013987
ENST00000366896	NM_013988
ENST00000560741	NM_001303234
ENST00000326577	NM_016639
ENST00000306072	NM_001303233
ENST00000306072	NM_002201
ENST00000306072	NM_001303236
ENST00000236051	NM_006824
ENST00000376057	NM_198389
ENST00000559876	NM_001303237
ENST00000602841	NM_001204848
ENST00000298532	NM_003086
ENST00000328796	NM_021195
ENST00000205636	NM_017801
ENST00000341795	NM_015931
ENST00000341795	NM_001256749
ENST00000368905	NM_024041
ENST00000368902	NM_001204856
ENST00000431635	NM_001159936
ENST00000487038	NM_001006624
ENST00000475043	NM_001006625
ENST00000379667	NM_054104
ENST00000617617	NM_006474
ENST00000337019	NM_152410
ENST00000366889	NM_001080378
ENST00000366888	NM_001080379
ENST00000415876	NM_001354453
ENST00000415876	NM_001354447
ENST00000415876	NM_001354451
ENST00000415876	NM_001354449
ENST00000415876	NM_001354450
ENST00000415876	NM_022058
ENST00000431397	NM_001286633
ENST00000445004	NM_138700
ENST00000371494	NM_006671
ENST00000343399	NM_001005497
ENST00000496856	NM_001303425
ENST00000496856	NM_001303426
ENST00000371491	NM_001287596
ENST00000326361	NM_016331
ENST00000446997	NM_001354441
ENST00000446997	NM_001354461
ENST00000446997	NM_001354444
ENST00000446997	NM_001354442
ENST00000446997	NM_001354460
ENST00000446997	NM_001178015
ENST00000620347	NM_001287595
ENST00000304271	NM_022338
ENST00000611397	NM_001287597
ENST00000375514	NM_001354448
ENST00000375514	NM_001178016
ENST00000533310	NM_001300913
ENST00000471660	NM_001244644
ENST00000263780	NM_014043
ENST00000265062	NM_004637
ENST00000474759	NM_018398
ENST00000544814	NM_001256748
ENST00000343849	NM_001234
ENST00000343849	NM_033337
ENST00000389554	NM_006593
ENST00000426996	NM_006778
ENST00000379665	NM_001005518
ENST00000413055	NM_052828
ENST00000512626	NM_001282493
ENST00000184183	NM_017578
ENST00000405845	NM_001317775
ENST00000405845	NM_001317774
ENST00000294360	NM_001304760
ENST00000294360	NM_001304759
ENST00000294360	NM_017887
ENST00000342537	NM_001137601
ENST00000316793	NM_001354653
ENST00000316793	NM_001354656
ENST00000316793	NM_001354655
ENST00000316793	NM_001354654
ENST00000316793	NM_000916
ENST00000335625	NM_000810
ENST00000273286	NM_020678
ENST00000493075	NM_001304389
ENST00000400081	NM_001165037
ENST00000337679	NM_001145463
ENST00000371486	NM_000098
ENST00000339413	NM_001039672
ENST00000339413	NM_001039673
ENST00000329420	NM_001145461
ENST00000329420	NM_001039671
ENST00000591784	NM_001145462
ENST00000522781	NM_001039762
ENST00000373672	NM_001856
ENST00000333213	NM_207346
ENST00000264926	NM_020165
ENST00000301246	NM_033520
ENST00000588605	NM_001317801
ENST00000397278	NM_003661
ENST00000319136	NM_145343
ENST00000361055	NM_003968
ENST00000349511	NM_198195
ENST00000336917	NM_001113398
ENST00000409343	NM_001113397
ENST00000265068	NM_020741
ENST00000409692	NM_001282725
ENST00000515659	NM_001348523
ENST00000347262	NM_001243947
ENST00000301242	NM_033256
ENST00000644742	NM_152520
ENST00000553052	NM_002127
ENST00000354475	NM_014149
ENST00000436022	NM_024768
ENST00000616108	NM_022132
ENST00000454000	NM_001256417
ENST00000474362	NM_001267563
ENST00000328314	NM_001005183
ENST00000373703	NM_012392
ENST00000311550	NM_000814
ENST00000422706	NM_001136540
ENST00000426053	NM_001136541
ENST00000301244	NM_021102
ENST00000454580	NM_001166103
ENST00000299267	NM_021912
ENST00000394256	NM_001005494
ENST00000280333	NM_001380
ENST00000548615	NM_001005519
ENST00000308982	NM_014049
ENST00000403528	NM_001525
ENST00000623213	NM_001290223
ENST00000321688	NM_001258285
ENST00000400188	NM_001191321
ENST00000349792	NM_001330689
ENST00000349792	NM_003557
ENST00000398559	NM_007114
ENST00000342104	NM_001256416
ENST00000318249	NM_032264
ENST00000322678	NM_054105
ENST00000471841	NM_033540
ENST00000441902	NM_001135636
ENST00000327335	NM_001005499
ENST00000368890	NM_001135637
ENST00000368888	NM_001135638
ENST00000260723	NM_144587
ENST00000260723	NM_001318189
ENST00000628124	NM_001191320
ENST00000318709	NM_015060
ENST00000622697	NM_001278631
ENST00000337664	NM_016228
ENST00000509167	NM_001286682
ENST00000515480	NM_001286683
ENST00000350375	NM_000306
ENST00000353187	NM_182662
ENST00000344265	NM_001122757
ENST00000553116	NM_001252036
ENST00000360299	NM_002868
ENST00000523677	NM_182517
ENST00000419234	NM_006768
ENST00000423420	NM_001164829
ENST00000448789	NM_001252037
ENST00000478691	NM_001102397
ENST00000478691	NM_001102399
ENST00000478691	NM_001297621
ENST00000317005	NM_145715
ENST00000383701	NM_001278689
ENST00000295571	NM_173654
ENST00000417899	NM_001289154
ENST00000609438	NM_198281
ENST00000374616	NM_001102398
ENST00000515604	NM_001242939
ENST00000645438	NM_001159542
ENST00000371989	NM_033161
ENST00000368884	NM_001330692
ENST00000368884	NM_002810
ENST00000374612	NM_005826
ENST00000389805	NM_003900
ENST00000485435	NM_001280789
ENST00000614103	NM_001289153
ENST00000614103	NM_001289152
ENST00000547767	NM_001177519
ENST00000606561	NM_001297622
ENST00000304916	NM_174911
ENST00000360718	NM_001142298
ENST00000360718	NM_001142299
ENST00000397560	NM_030647
ENST00000510197	NM_001242936
ENST00000427764	NM_001297620
ENST00000545297	NM_001280792
ENST00000374408	NM_178468
ENST00000424749	NM_001136570
ENST00000613129	NM_001280793
ENST00000613129	NM_001280788
ENST00000613129	NM_001280791
ENST00000339438	NM_007158
ENST00000618229	NM_001280790
ENST00000237642	NM_003943
ENST00000394140	NM_020202
ENST00000371470	NM_002370
ENST00000358528	NM_001007553
ENST00000261443	NM_001242893
ENST00000296513	NM_139243
ENST00000388724	NM_001159285
ENST00000369530	NM_001130523
ENST00000388725	NM_001159295
ENST00000340993	NM_001193612
ENST00000340993	NM_001193609
ENST00000395436	NM_001042469
ENST00000534699	NM_001242892
ENST00000394239	NM_001193610
ENST00000610726	NM_001242891
ENST00000539018	NM_001193613
ENST00000352105	NM_001135
ENST00000434526	NM_015411
ENST00000395435	NM_001042470
ENST00000439576	NM_013227
ENST00000342190	NM_001130069
ENST00000613721	NM_001193611
ENST00000325752	NM_016261
ENST00000616701	NM_001290060
ENST00000433753	NM_001005914
ENST00000611067	NM_001290061
ENST00000547931	NM_002127
ENST00000456560	NM_001290063
ENST00000456560	NM_001290062
ENST00000400080	NM_021246
ENST00000294435	NM_052960
ENST00000275607	NM_001146333
ENST00000412651	NM_138717
ENST00000618865	NM_004636
ENST00000355235	NM_015043
ENST00000383420	NM_001003693
ENST00000356834	NM_198868
ENST00000550796	NM_001204103
ENST00000550796	NM_005155
ENST00000374726	NM_001881
ENST00000275764	NM_182489
ENST00000381501	NM_003215
ENST00000309675	NM_206899
ENST00000368874	NM_001198774
ENST00000297373	NM_006213
ENST00000297373	NM_001258460
ENST00000340700	NM_021161
ENST00000312350	NM_138318
ENST00000368875	NM_002651
ENST00000506455	NM_001130682
ENST00000306052	NM_004631
ENST00000319231	NM_138317
ENST00000264896	NM_005506
ENST00000452681	NM_001258459
ENST00000371454	NM_001018054
ENST00000511108	NM_000856
ENST00000306917	NM_015322
ENST00000529142	NM_001198775
ENST00000511507	NM_001130687
ENST00000354412	NM_017522
ENST00000455639	NM_001130683
ENST00000455639	NM_001256449
ENST00000368872	NM_001198773
ENST00000319595	NM_001322209
ENST00000319595	NM_001322210
ENST00000319595	NM_001322208
ENST00000319595	NM_000866
ENST00000336904	NM_001146055
ENST00000290866	NM_000789
ENST00000347547	NM_033300
ENST00000452464	NM_001204255
ENST00000393832	NM_001130685
ENST00000219320	NM_018231
ENST00000394986	NM_001146054
ENST00000564100	NM_001308384
ENST00000394991	NM_000345
ENST00000290863	NM_152830
ENST00000513574	NM_001130684
ENST00000420646	NM_007308
ENST00000427091	NM_033229
ENST00000413513	NM_001178057
ENST00000354759	NM_183013
ENST00000345491	NM_181571
ENST00000337656	NM_183011
ENST00000336715	NM_001304764
ENST00000336715	NM_020832
ENST00000374734	NM_183012
ENST00000324048	NM_001304763
ENST00000262233	NM_004434
ENST00000334192	NM_001008707
ENST00000530167	NM_002105
ENST00000361599	NM_182771
ENST00000361599	NM_182772
ENST00000497686	NM_001267565
ENST00000395887	NM_001267564
ENST00000494479	NM_001267562
ENST00000463314	NM_001267567
ENST00000342105	NM_182769
ENST00000342105	NM_182770
ENST00000376931	NM_001017987
ENST00000487763	NM_182719
ENST00000473940	NM_182717
ENST00000488328	NM_182718
ENST00000416363	NM_006411
ENST00000290846	NM_001282783
ENST00000290846	NM_018006
ENST00000290846	NM_001282782
ENST00000373830	NM_017846
ENST00000356917	NM_182720
ENST00000488741	NM_182723
ENST00000474931	NM_182721
ENST00000361301	NM_016087
ENST00000468236	NM_001267570
ENST00000430777	NM_032741
ENST00000619951	NM_002795
ENST00000490511	NM_182724
ENST00000222462	NM_057168
ENST00000381019	NM_001282785
ENST00000334062	NM_001320821
ENST00000334062	NM_007368
ENST00000334062	NM_001320822
ENST00000374728	NM_183060
ENST00000446041	NM_018155
ENST00000292586	NM_016175
ENST00000643137	NM_001282784
ENST00000451329	NM_030651
ENST00000410053	NM_020943
ENST00000324194	NM_001104647
ENST00000339852	NM_001001414
ENST00000253251	NM_006048
ENST00000343090	NM_001105562
ENST00000245908	NM_005490
ENST00000332496	NM_020210
ENST00000332496	NM_001324029
ENST00000332496	NM_001324030
ENST00000509311	NM_001277308
ENST00000507450	NM_001166339
ENST00000411539	NM_001324031
ENST00000411539	NM_198925
ENST00000411539	NM_001324033
ENST00000411539	NM_001324034
ENST00000411539	NM_001324032
ENST00000414111	NM_030652
ENST00000333007	NM_006291
ENST00000266880	NM_018223
ENST00000637637	NM_198498
ENST00000294304	NM_001291902
ENST00000294304	NM_002335
ENST00000443047	NM_001161347
ENST00000405486	NM_001278651
ENST00000356244	NM_002883
ENST00000450056	NM_001161346
ENST00000455915	NM_001317930
ENST00000273130	NM_016141
ENST00000612661	NM_002356
ENST00000398411	NM_001288614
ENST00000620864	NM_001302644
ENST00000355430	NM_207429
ENST00000376925	NM_000099
ENST00000540738	NM_001302646
ENST00000532918	NM_001302645
ENST00000318438	NM_001080468
ENST00000610738	NM_001271458
ENST00000432561	NM_001161344
ENST00000432561	NM_001161345
ENST00000352645	NM_017590
ENST00000548925	NM_001487
ENST00000326043	NM_005360
ENST00000393350	NM_001031804
ENST00000398035	NM_001136105
ENST00000614153	NM_001271457
ENST00000360187	NM_183238
ENST00000613180	NM_003559
ENST00000392321	NM_001164715
ENST00000340722	NM_004918
ENST00000438567	NM_001011547
ENST00000337755	NM_054013
ENST00000236495	NM_001135181
ENST00000322019	NM_023003
ENST00000292591	NM_014275
ENST00000379390	NM_001330385
ENST00000356124	NM_001032387
ENST00000285873	NM_001252156
ENST00000285873	NM_015465
ENST00000565774	NM_001144903
ENST00000310546	NM_080862
ENST00000266971	NM_001032386
ENST00000290524	NM_000449
ENST00000290524	NM_001025603
ENST00000541662	NM_001277335
ENST00000345382	NM_001717
ENST00000266742	NM_152905
ENST00000569704	NM_001301206
ENST00000429527	NM_001135176
ENST00000394115	NM_000456
ENST00000299633	NM_016073
ENST00000411739	NM_001135177
ENST00000557644	NM_001135175
ENST00000220420	NM_201631
ENST00000349114	NM_004245
ENST00000545875	NM_001172557
ENST00000258149	NM_002392
ENST00000204726	NM_005895
ENST00000438954	NM_001289161
ENST00000383693	NM_001085451
ENST00000458032	NM_005931
ENST00000458032	NM_001289160
ENST00000266712	NM_181783
ENST00000369528	NM_001102396
ENST00000060969	NM_025073
ENST00000284320	NM_014820
ENST00000254977	NM_001282552
ENST00000323523	NM_018004
ENST00000405977	NM_181443
ENST00000262940	NM_006989
ENST00000534061	NM_005467
ENST00000449970	NM_001079877
ENST00000392519	NM_025268
ENST00000296059	NM_138786
ENST00000470080	NM_001184723
ENST00000321955	NM_001300930
ENST00000258148	NM_001145339
ENST00000539479	NM_001145337
ENST00000618918	NM_001282550
ENST00000378226	NM_014962
ENST00000618296	NM_001282554
ENST00000618296	NM_001282551
ENST00000618619	NM_001199340
ENST00000618613	NM_001199343
ENST00000618613	NM_001199342
ENST00000355621	NM_003344
ENST00000473814	NM_182697
ENST00000579408	NM_000985
ENST00000496698	NM_001202498
ENST00000579248	NM_001199341
ENST00000579248	NM_001199344
ENST00000553804	NM_001144996
ENST00000507918	NM_001031618
ENST00000581373	NM_001199345
ENST00000580261	NM_001035006
ENST00000371717	NM_015160
ENST00000361183	NM_006136
ENST00000257879	NM_002206
ENST00000621093	NM_001097615
ENST00000452168	NM_001144997
ENST00000506823	NM_001034845
ENST00000447711	NM_003449
ENST00000293261	NM_018273
ENST00000293261	NM_001303539
ENST00000456093	NM_001242783
ENST00000377431	NM_001303540
ENST00000435956	NM_001303538
ENST00000328649	NM_006384
ENST00000612800	NM_001277764
ENST00000370689	NM_002731
ENST00000340457	NM_001114403
ENST00000370688	NM_207578
ENST00000370688	NM_001300916
ENST00000299252	NM_001145340
ENST00000299252	NM_001278462
ENST00000370685	NM_182948
ENST00000584895	NM_001199355
ENST00000370684	NM_001300917
ENST00000332968	NM_001199356
ENST00000399219	NM_001282946
ENST00000399219	NM_001282944
ENST00000333432	NM_032959
ENST00000446538	NM_001242857
ENST00000370680	NM_001300915
ENST00000613385	NM_001199346
ENST00000379095	NM_001033088
ENST00000318240	NM_001035005
ENST00000394839	NM_001242861
ENST00000257895	NM_001199771
ENST00000257895	NM_002905
ENST00000558017	NM_001322811
ENST00000558017	NM_001013657
ENST00000531618	NM_020646
ENST00000610703	NM_001242858
ENST00000369522	NM_001282541
ENST00000369522	NM_003176
ENST00000614872	NM_001242860
ENST00000610457	NM_001242862
ENST00000370682	NM_001242859
ENST00000361427	NM_005517
ENST00000394252	NM_152637
ENST00000613524	NM_001282542
ENST00000554012	NM_001098725
ENST00000265000	NM_017423
ENST00000559082	NM_002789
ENST00000559082	NM_001102667
ENST00000256592	NM_000549
ENST00000376048	NM_001135610
ENST00000323776	NM_032133
ENST00000402399	NM_021966
ENST00000309134	NM_001286094
ENST00000235372	NM_012231
ENST00000534025	NM_020644
ENST00000505154	NM_001291955
ENST00000413382	NM_001102668
ENST00000556508	NM_015005
ENST00000368868	NM_003944
ENST00000525069	NM_001286095
ENST00000369516	NM_005725
ENST00000357365	NM_001039707
ENST00000426120	NM_001010877
ENST00000426120	NM_001318535
ENST00000426120	NM_001318534
ENST00000369515	NM_001308315
ENST00000414716	NM_001112726
ENST00000413440	NM_001007257
ENST00000433172	NM_001308316
ENST00000298537	NM_006643
ENST00000371725	NM_001039708
ENST00000358303	NM_016478
ENST00000497027	NM_001256105
ENST00000646449	NM_001029
ENST00000502959	NM_001291951
ENST00000311066	NM_015866
ENST00000505764	NM_001291952
ENST00000360708	NM_001282191
ENST00000369512	NM_002506
ENST00000232564	NM_021629
ENST00000507146	NM_001291953
ENST00000264634	NM_003392
ENST00000264424	NM_000857
ENST00000503520	NM_001291954
ENST00000396776	NM_001304431
ENST00000396776	NM_152687
ENST00000396776	NM_001304429
ENST00000396776	NM_001304428
ENST00000551568	NM_001005502
ENST00000551568	NM_198320
ENST00000546373	NM_001874
ENST00000311873	NM_001282190
ENST00000262032	NM_001351089
ENST00000318887	NM_173824
ENST00000428135	NM_015132
ENST00000428135	NM_001350863
ENST00000336702	NM_001290474
ENST00000336702	NM_014807
ENST00000417901	NM_001351101
ENST00000417901	NM_001351099
ENST00000417901	NM_001199161
ENST00000547167	NM_022465
ENST00000636215	NM_001350136
ENST00000636215	NM_001350134
ENST00000425013	NM_207116
ENST00000309495	NM_018293
